date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:39:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:04%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/6-Mr.-Todd.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/6-Mr.-Todd.jpg'	(from https://brandikonic.com/)
16:39:05	27045/27045	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:05%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/6-Mr.-Todd.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/6-Mr.-Todd.jpg	(from https://brandikonic.com/)
16:39:05	16362/16362	---M--	200	added ('OK')	image/jpeg	etag:%22652a6873-3fea%22	https://brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg	(from https://brandikonic.com/)
16:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:05%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg'	(from https://brandikonic.com/)
16:39:06	27041/27041	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:06%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/5-Lukeri.jpg	(from https://brandikonic.com/)
16:39:06	17333/17333	---M--	200	added ('OK')	image/jpeg	etag:%22652a6875-43b5%22	https://brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg	(from https://brandikonic.com/)
16:39:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:06%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg'	(from https://brandikonic.com/)
16:39:07	27047/27047	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:07%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/7-P.-Michle.jpg	(from https://brandikonic.com/)
16:39:07	16843/16843	---M--	200	added ('OK')	image/jpeg	etag:%22652a6877-41cb%22	https://brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg	(from https://brandikonic.com/)
16:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:08%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg'	(from https://brandikonic.com/)
16:39:08	27043/27043	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:08%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/9-Yolanda.jpg	(from https://brandikonic.com/)
16:39:08	18622/18622	---M--	200	added ('OK')	image/jpeg	etag:%22652a687c-48be%22	https://brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg	(from https://brandikonic.com/)
16:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:09%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg'	(from https://brandikonic.com/)
16:39:09	27055/27055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:09%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/2-Dr.-Chandresh.jpg	(from https://brandikonic.com/)
16:39:09	18003/18003	---M--	200	added ('OK')	image/jpeg	etag:%22652a687b-4653%22	https://brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg	(from https://brandikonic.com/)
16:39:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:10%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg'	(from https://brandikonic.com/)
16:39:10	27045/27045	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:10%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/8-Subhadip.jpg	(from https://brandikonic.com/)
16:39:10	19433/19433	---M--	200	added ('OK')	image/jpeg	etag:%22652a6879-4be9%22	https://brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg	(from https://brandikonic.com/)
16:39:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:11%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg'	(from https://brandikonic.com/)
16:39:11	27051/27051	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:11%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/3-Dr.-Krishna.jpg	(from https://brandikonic.com/)
16:39:11	18467/18467	---M--	200	added ('OK')	image/jpeg	etag:%22652a687e-4823%22	https://brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg	(from https://brandikonic.com/)
16:39:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2011:09:12%20GMT	https://brandikonic.com/'https://brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg'	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/'https_/brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg'	(from https://brandikonic.com/)
16:39:12	27037/27037	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2011:09:12%20GMT	https://brandikonic.com/https:/brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/https_/brandikonic.com/wp-content/uploads/2023/09/1-Arun.jpg	(from https://brandikonic.com/)
16:39:12	1946/1946	---M--	200	added ('OK')	image/png	etag:%22652a6950-79a%22	https://brandikonic.com/wp-content/uploads/2023/09/Size-M.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Size-M.png	(from https://brandikonic.com/)
16:39:13	2760/2760	---M--	200	added ('OK')	image/png	etag:%22652a6950-ac8%22	https://brandikonic.com/wp-content/uploads/2023/09/Mrinal-sharma.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Mrinal-sharma.png	(from https://brandikonic.com/)
16:39:13	1267/1267	---M--	200	added ('OK')	image/png	etag:%22652a6951-4f3%22	https://brandikonic.com/wp-content/uploads/2023/09/Kaya-.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Kaya-.png	(from https://brandikonic.com/)
16:39:13	2796/2796	---M--	200	added ('OK')	image/png	etag:%22652a6952-aec%22	https://brandikonic.com/wp-content/uploads/2023/09/Ram.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Ram.png	(from https://brandikonic.com/)
16:39:13	1479/1479	---M--	200	added ('OK')	image/png	etag:%22652a6952-5c7%22	https://brandikonic.com/wp-content/uploads/2023/09/TradEze.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/TradEze.png	(from https://brandikonic.com/)
16:39:13	2866/2866	---M--	200	added ('OK')	image/png	etag:%22652a6953-b32%22	https://brandikonic.com/wp-content/uploads/2023/09/Saravanan-Ponnaih.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Saravanan-Ponnaih.png	(from https://brandikonic.com/)
16:39:14	2306/2306	---M--	200	added ('OK')	image/png	etag:%22652a6884-902%22	https://brandikonic.com/wp-content/uploads/2023/09/Aarahis.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Aarahis.png	(from https://brandikonic.com/)
16:39:14	2160/2160	---M--	200	added ('OK')	image/png	etag:%22652a6884-870%22	https://brandikonic.com/wp-content/uploads/2023/09/Arpit-Chhipi.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Arpit-Chhipi.png	(from https://brandikonic.com/)
16:39:14	1105/1105	---M--	200	added ('OK')	image/png	etag:%22652a6885-451%22	https://brandikonic.com/wp-content/uploads/2023/09/XYPA.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/XYPA.png	(from https://brandikonic.com/)
16:39:14	2309/2309	---M--	200	added ('OK')	image/png	etag:%22652a6886-905%22	https://brandikonic.com/wp-content/uploads/2023/09/Dhruv-Gupta.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Dhruv-Gupta.png	(from https://brandikonic.com/)
16:39:14	992/992	---M--	200	added ('OK')	image/png	etag:%22652a6887-3e0%22	https://brandikonic.com/wp-content/uploads/2023/09/Indiabu.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Indiabu.png	(from https://brandikonic.com/)
16:39:15	2807/2807	---M--	200	added ('OK')	image/png	etag:%22652a6887-af7%22	https://brandikonic.com/wp-content/uploads/2023/09/Anamika-Tarkar.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Anamika-Tarkar.png	(from https://brandikonic.com/)
16:39:15	5869/5869	---M--	200	added ('OK')	image/jpeg	etag:%22652a6897-16ed%22	https://brandikonic.com/wp-content/uploads/2023/09/Tell-us-what-you-need.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Tell-us-what-you-need.jpg	(from https://brandikonic.com/)
16:39:15	5263/5263	---M--	200	added ('OK')	image/jpeg	etag:%22652a689a-148f%22	https://brandikonic.com/wp-content/uploads/2023/09/Give-feedback-get-revisions.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Give-feedback-get-revisions.jpg	(from https://brandikonic.com/)
16:39:15	8536/8536	---M--	200	added ('OK')	image/jpeg	etag:%22652a689d-2158%22	https://brandikonic.com/wp-content/uploads/2023/09/Approve-download.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Approve-download.jpg	(from https://brandikonic.com/)
16:39:15	1681/1681	---M--	200	added ('OK')	image/png	etag:%22652a69a5-691%22	https://brandikonic.com/wp-content/uploads/2023/10/Jitendra-Dhameliya.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Jitendra-Dhameliya.png	(from https://brandikonic.com/)
16:39:16	26910/26910	---M--	200	added ('OK')	image/jpeg	etag:%22652a69a6-691e%22	https://brandikonic.com/wp-content/uploads/2023/10/Designs-that-make-your-customers-say-wowDesigns-that-make-your-customers-say-wow.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Designs-that-make-your-customers-say-wowDesigns-that-make-your-customers-say-wow.jpg	(from https://brandikonic.com/)
16:39:16	35732/35732	---M--	200	added ('OK')	image/jpeg	etag:%22652a69a9-8b94%22	https://brandikonic.com/wp-content/uploads/2023/10/Seamless-communication.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Seamless-communication.jpg	(from https://brandikonic.com/)
16:39:16	1281/1281	---M--	200	added ('OK')	image/png	etag:%22652a69ab-501%22	https://brandikonic.com/wp-content/uploads/2023/10/Jeet-SIingh.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Jeet-SIingh.png	(from https://brandikonic.com/)
16:39:16	1996/1996	---M--	200	added ('OK')	image/png	etag:%22652a69ac-7cc%22	https://brandikonic.com/wp-content/uploads/2023/10/Krishna-Bhalala.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Krishna-Bhalala.png	(from https://brandikonic.com/)
16:39:17	35840/35840	---M--	200	added ('OK')	image/jpeg	etag:%22652a69ad-8c00%22	https://brandikonic.com/wp-content/uploads/2023/10/No-more-missed-deadlinesNo-more-missed-deadlines.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/No-more-missed-deadlinesNo-more-missed-deadlines.jpg	(from https://brandikonic.com/)
16:39:17	51880/51880	---M--	200	added ('OK')	image/png	etag:%22652a688c-caa8%22	https://brandikonic.com/wp-content/uploads/2023/09/Artboard-10-cEEEopy-2048x1700-1-1024x850.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Artboard-10-cEEEopy-2048x1700-1-1024x850.png	(from https://brandikonic.com/)
16:39:17	4712/4712	---M--	200	added ('OK')	image/png	etag:%22652a6894-1268%22	https://brandikonic.com/wp-content/uploads/2023/09/Bharat-Hirpara-BI.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Bharat-Hirpara-BI.png	(from https://brandikonic.com/)
16:39:17	29530/29530	---M--	200	added ('OK')	image/png	etag:%22652a6965-735a%22	https://brandikonic.com/wp-content/uploads/2023/09/CTA-Button.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/CTA-Button.png	(from https://brandikonic.com/)
16:39:18	114875/114875	---M--	200	added ('OK')	image/jpeg	etag:%22652a69ad-1c0bb%22	https://brandikonic.com/wp-content/uploads/2023/10/Logo-Slides-1-1.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Logo-Slides-1-1.jpg	(from https://brandikonic.com/)
16:39:18	2789/2789	---M--	200	added ('OK')	image/png	etag:%22652a68a5-ae5%22	https://brandikonic.com/wp-content/uploads/2023/09/Brandikonic-White-Logo.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/09/Brandikonic-White-Logo.png	(from https://brandikonic.com/)
16:39:18	114875/114875	---M--	200	added ('OK')	image/jpeg	etag:%22652a69b3-1c0bb%22	https://brandikonic.com/wp-content/uploads/2023/10/Logo-Slides-1-2.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Logo-Slides-1-2.jpg	(from https://brandikonic.com/)
16:39:18	12176/12176	---M--	200	added ('OK')	image/png	etag:%22652a6a5a-2f90%22	https://brandikonic.com/wp-content/uploads/2023/10/Payment-.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/Payment-.png	(from https://brandikonic.com/)
16:39:19	2490/2490	---M--	200	added ('OK')	image/png	etag:%22652a6a61-9ba%22	https://brandikonic.com/wp-content/uploads/2023/10/GGR.png	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/10/GGR.png	(from https://brandikonic.com/)
16:39:19	262856/262856	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb10-402c8%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-1-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-1-scaled.jpg	(from https://brandikonic.com/)
16:39:19	259698/259698	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb1b-3f672%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-3-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-3-scaled.jpg	(from https://brandikonic.com/)
16:39:19	296713/296713	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb15-48709%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-2-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-2-scaled.jpg	(from https://brandikonic.com/)
16:39:20	267884/267884	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb20-4166c%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-4-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-4-scaled.jpg	(from https://brandikonic.com/)
16:39:20	247639/247639	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb25-3c757%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-5-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-5-scaled.jpg	(from https://brandikonic.com/)
16:39:21	279209/279209	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb2b-442a9%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-6-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-6-scaled.jpg	(from https://brandikonic.com/)
16:39:21	380001/380001	---M--	200	added ('OK')	image/jpeg	etag:%22654cd242-5cc61%22	https://brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-1-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-1-scaled.jpg	(from https://brandikonic.com/)
16:39:21	366291/366291	---M--	200	added ('OK')	image/jpeg	etag:%22654ccb31-596d3%22	https://brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-7-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Spark-Capital-Presentation-7-scaled.jpg	(from https://brandikonic.com/)
16:39:21	103122/103122	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:09:21%20GMT	https://brandikonic.com/privacy-policy/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/privacy-policy/index.html	(from https://brandikonic.com/)
16:39:21	197289/197289	---M--	200	added ('OK')	image/jpeg	etag:%22654cd247-302a9%22	https://brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-2-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-2-scaled.jpg	(from https://brandikonic.com/)
16:39:22	127890/127890	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2011:09:21%20GMT	https://brandikonic.com/terms-of-service/	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/terms-of-service/index.html	(from https://brandikonic.com/)
16:39:22	254928/254928	---M--	200	added ('OK')	image/jpeg	etag:%22654cd24d-3e3d0%22	https://brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-3-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-3-scaled.jpg	(from https://brandikonic.com/)
16:39:22	298639/298639	---M--	200	added ('OK')	image/jpeg	etag:%22654cd252-48e8f%22	https://brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-4-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/6thSense-Presentation-4-scaled.jpg	(from https://brandikonic.com/)
16:39:22	205111/205111	---M--	200	added ('OK')	image/jpeg	etag:%22654cce85-32137%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-1-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-1-scaled.jpg	(from https://brandikonic.com/)
16:39:22	266041/266041	---M--	200	added ('OK')	image/jpeg	etag:%22654cce8b-40f39%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-2-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-2-scaled.jpg	(from https://brandikonic.com/)
16:39:22	366514/366514	---M--	200	added ('OK')	image/jpeg	etag:%22654cce90-597b2%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-3-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-3-scaled.jpg	(from https://brandikonic.com/)
16:39:23	193027/193027	---M--	200	added ('OK')	image/jpeg	etag:%22654cce96-2f203%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-4-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-4-scaled.jpg	(from https://brandikonic.com/)
16:39:23	421540/421540	---M--	200	added ('OK')	image/jpeg	etag:%22654ccea1-66ea4%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-6-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-6-scaled.jpg	(from https://brandikonic.com/)
16:39:23	224025/224025	---M--	200	added ('OK')	image/jpeg	etag:%22654cce9b-36b19%22	https://brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-5-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Froggy-Piggy-Presentation-5-scaled.jpg	(from https://brandikonic.com/)
16:39:23	214918/214918	---M--	200	added ('OK')	image/jpeg	etag:%22654cd472-34786%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-1-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-1-scaled.jpg	(from https://brandikonic.com/)
16:39:23	287585/287585	---M--	200	added ('OK')	image/jpeg	etag:%22654cd476-46361%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-2-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-2-scaled.jpg	(from https://brandikonic.com/)
16:39:24	288284/288284	---M--	200	added ('OK')	image/jpeg	etag:%22654cd47c-4661c%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-3-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-3-scaled.jpg	(from https://brandikonic.com/)
16:39:24	243643/243643	---M--	200	added ('OK')	image/jpeg	etag:%22654cd482-3b7bb%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-4-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-4-scaled.jpg	(from https://brandikonic.com/)
16:39:24	245948/245948	---M--	200	added ('OK')	image/jpeg	etag:%22654cd486-3c0bc%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-5-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-5-scaled.jpg	(from https://brandikonic.com/)
16:39:24	241785/241785	---M--	200	added ('OK')	image/jpeg	etag:%22654cd48c-3b079%22	https://brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-6-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Casino-Ocean-Presentation-6-scaled.jpg	(from https://brandikonic.com/)
16:39:24	260149/260149	---M--	200	added ('OK')	image/jpeg	etag:%22654cd098-3f835%22	https://brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-1-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-1-scaled.jpg	(from https://brandikonic.com/)
16:39:25	274821/274821	---M--	200	added ('OK')	image/jpeg	etag:%22654cd09d-43185%22	https://brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-2-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-2-scaled.jpg	(from https://brandikonic.com/)
16:39:25	270066/270066	---M--	200	added ('OK')	image/jpeg	etag:%22654cd0ab-41ef2%22	https://brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-4-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-4-scaled.jpg	(from https://brandikonic.com/)
16:39:25	398622/398622	---M--	200	added ('OK')	image/jpeg	etag:%22654cd0a3-6151e%22	https://brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-3-scaled.jpg	C:/My%20Web%20Sites/branding%20new%20website/brandikonic.com/wp-content/uploads/2023/11/Bianco-Presentation-3-scaled.jpg	(from https://brandikonic.com/)
